"","date","phylum","abund","sampledate","day","month","year","doy"
"2021","03Aug2015","Armatimonadota",0.923668131258659,2015-08-03,3,8,"2015",215
"2022","03Aug2015","Arthropoda",0,2015-08-03,3,8,"2015",215
"2023","03Aug2015","Bacteroidota",21.1455014405289,2015-08-03,3,8,"2015",215
"2024","03Aug2015","Bdellovibrionota",0.869669582529324,2015-08-03,3,8,"2015",215
"2025","03Aug2015","Caldisericota",0,2015-08-03,3,8,"2015",215
"2026","03Aug2015","Calditrichota",0,2015-08-03,3,8,"2015",215
"2027","03Aug2015","Campilobacterota",0.00474136174828328,2015-08-03,3,8,"2015",215
"2028","03Aug2015","Cercozoa",0,2015-08-03,3,8,"2015",215
"2029","03Aug2015","Chloroflexi",1.53095710841211,2015-08-03,3,8,"2015",215
"2030","03Aug2015","Ciliophora",0,2015-08-03,3,8,"2015",215
"2031","03Aug2015","Cloacimonadota",0.00597941332294638,2015-08-03,3,8,"2015",215
"2032","03Aug2015","Crenarchaeota",0,2015-08-03,3,8,"2015",215
"2033","03Aug2015","Cyanobacteria",23.3251432379207,2015-08-03,3,8,"2015",215
"2034","03Aug2015","Dadabacteria",0,2015-08-03,3,8,"2015",215
"2035","03Aug2015","Deferrisomatota",0,2015-08-03,3,8,"2015",215
"2036","03Aug2015","Deinococcota",0,2015-08-03,3,8,"2015",215
"2037","03Aug2015","Dependentiae",0.0591615995783563,2015-08-03,3,8,"2015",215
"2038","03Aug2015","Desulfobacterota",0.133271732464079,2015-08-03,3,8,"2015",215
"2039","03Aug2015","Dinoflagellata",0,2015-08-03,3,8,"2015",215
"2040","03Aug2015","Edwardsbacteria",0,2015-08-03,3,8,"2015",215
"2041","03Aug2015","Elusimicrobiota",0,2015-08-03,3,8,"2015",215
"2042","03Aug2015","Euglenozoa",0,2015-08-03,3,8,"2015",215
"2043","03Aug2015","Euryarchaeota",0,2015-08-03,3,8,"2015",215
"2044","03Aug2015","FCPU426",0,2015-08-03,3,8,"2015",215
"2045","03Aug2015","Fermentibacterota",0,2015-08-03,3,8,"2015",215
"2046","03Aug2015","Fibrobacterota",0,2015-08-03,3,8,"2015",215
"2047","03Aug2015","Firestonebacteria",0,2015-08-03,3,8,"2015",215
"2048","03Aug2015","Firmicutes",0.0517332901303777,2015-08-03,3,8,"2015",215
"2049","03Aug2015","Fusobacteriota",0,2015-08-03,3,8,"2015",215
"2050","03Aug2015","Gemmatimonadota",0.133666405837265,2015-08-03,3,8,"2015",215
"2051","03Aug2015","Halobacterota",0,2015-08-03,3,8,"2015",215
"2052","03Aug2015","Hydrogenedentes",0.0184518434809862,2015-08-03,3,8,"2015",215
"2053","03Aug2015","Iainarchaeota",0,2015-08-03,3,8,"2015",215
"2054","03Aug2015","Latescibacterota",0.00175165508681008,2015-08-03,3,8,"2015",215
"2055","03Aug2015","LCP-89",0,2015-08-03,3,8,"2015",215
"2056","03Aug2015","Margulisbacteria",0,2015-08-03,3,8,"2015",215
"2057","03Aug2015","Marinimicrobia_",0,2015-08-03,3,8,"2015",215
"2058","03Aug2015","Methylomirabilota",0,2015-08-03,3,8,"2015",215
"2059","03Aug2015","Micrarchaeota",0,2015-08-03,3,8,"2015",215
"2060","03Aug2015","Myxococcota",0.245615518297845,2015-08-03,3,8,"2015",215
"2061","03Aug2015","Nanoarchaeota",0.00700662034724031,2015-08-03,3,8,"2015",215
"2062","03Aug2015","NB1-j",0.0279345669775527,2015-08-03,3,8,"2015",215
"2063","03Aug2015","Nitrospinota",0,2015-08-03,3,8,"2015",215
"2064","03Aug2015","Nitrospirota",0,2015-08-03,3,8,"2015",215
"2065","03Aug2015","NKB15",0,2015-08-03,3,8,"2015",215
"2066","03Aug2015","Patescibacteria",0.0207171020799432,2015-08-03,3,8,"2015",215
"2067","03Aug2015","PAUC34f",0,2015-08-03,3,8,"2015",215
"2068","03Aug2015","Planctomycetota",12.2801815688861,2015-08-03,3,8,"2015",215
"2069","03Aug2015","Proteobacteria",13.1169858079081,2015-08-03,3,8,"2015",215
"2070","03Aug2015","Rotifera",0,2015-08-03,3,8,"2015",215
"2071","03Aug2015","SAR324_clade",0.324861686305037,2015-08-03,3,8,"2015",215
"2072","03Aug2015","Spirochaetota",0.0329786876876137,2015-08-03,3,8,"2015",215
"2073","03Aug2015","Sumerlaeota",0,2015-08-03,3,8,"2015",215
"2074","03Aug2015","Sva0485",0,2015-08-03,3,8,"2015",215
"2075","03Aug2015","Synergistota",0,2015-08-03,3,8,"2015",215
"2076","03Aug2015","TA06",0,2015-08-03,3,8,"2015",215
"2077","03Aug2015","Thermoplasmatota",0,2015-08-03,3,8,"2015",215
"2078","03Aug2015","Thermotogota",0,2015-08-03,3,8,"2015",215
"2079","03Aug2015","unclassified.",0.84819014943056,2015-08-03,3,8,"2015",215
"2080","03Aug2015","unclassified.Archaea",0,2015-08-03,3,8,"2015",215
"2081","03Aug2015","unclassified.Bacteria",1.06932037946937,2015-08-03,3,8,"2015",215
"2082","03Aug2015","unclassified.Eukaryota",0.020506257529574,2015-08-03,3,8,"2015",215
"2083","03Aug2015","Verrucomicrobiota",4.01918270219284,2015-08-03,3,8,"2015",215
"2084","03Aug2015","WOR-1",0,2015-08-03,3,8,"2015",215
"2085","03Aug2015","WPS-2",0,2015-08-03,3,8,"2015",215
"2086","03Aug2015","WS1",0,2015-08-03,3,8,"2015",215
"2087","03Aug2015","WS4",0,2015-08-03,3,8,"2015",215
"2088","03Aug2015","Zixibacteria",0,2015-08-03,3,8,"2015",215
"2089","03Dec2010","Abditibacteriota",0,2010-12-03,3,12,"2010",337
"2090","03Dec2010","Acidobacteriota",0.0843165308568357,2010-12-03,3,12,"2010",337
"2091","03Dec2010","Actinobacteriota",28.9443362474532,2010-12-03,3,12,"2010",337
"2092","03Dec2010","Aenigmarchaeota",0,2010-12-03,3,12,"2010",337
"2093","03Dec2010","Armatimonadota",0.238648183031317,2010-12-03,3,12,"2010",337
"2094","03Dec2010","Arthropoda",0,2010-12-03,3,12,"2010",337
"2095","03Dec2010","Bacteroidota",13.3886474175804,2010-12-03,3,12,"2010",337
"2096","03Dec2010","Bdellovibrionota",0.083549722822346,2010-12-03,3,12,"2010",337
"2097","03Dec2010","Caldisericota",0.0101207152460948,2010-12-03,3,12,"2010",337
"2098","03Dec2010","Calditrichota",0.00530457887090021,2010-12-03,3,12,"2010",337
"2099","03Dec2010","Campilobacterota",0,2010-12-03,3,12,"2010",337
"2100","03Dec2010","Cercozoa",0,2010-12-03,3,12,"2010",337
"2101","03Dec2010","Chloroflexi",3.72466976599914,2010-12-03,3,12,"2010",337
"2102","03Dec2010","Ciliophora",0,2010-12-03,3,12,"2010",337
"2103","03Dec2010","Cloacimonadota",0.00216384693974442,2010-12-03,3,12,"2010",337
"2104","03Dec2010","Crenarchaeota",0.00265228943545012,2010-12-03,3,12,"2010",337
"2105","03Dec2010","Cyanobacteria",7.9379649629352,2010-12-03,3,12,"2010",337
"2106","03Dec2010","Dadabacteria",0,2010-12-03,3,12,"2010",337
"2107","03Dec2010","Deferrisomatota",0,2010-12-03,3,12,"2010",337
"2108","03Dec2010","Deinococcota",0.00216384693974442,2010-12-03,3,12,"2010",337
"2109","03Dec2010","Dependentiae",0.0132614471772506,2010-12-03,3,12,"2010",337
"2110","03Dec2010","Desulfobacterota",0.10595500025428,2010-12-03,3,12,"2010",337
"2111","03Dec2010","Dinoflagellata",0,2010-12-03,3,12,"2010",337
"2112","03Dec2010","Edwardsbacteria",0,2010-12-03,3,12,"2010",337
"2113","03Dec2010","Elusimicrobiota",0,2010-12-03,3,12,"2010",337
"2114","03Dec2010","Euglenozoa",0,2010-12-03,3,12,"2010",337
"2115","03Dec2010","Euryarchaeota",0,2010-12-03,3,12,"2010",337
"2116","03Dec2010","FCPU426",0,2010-12-03,3,12,"2010",337
"2117","03Dec2010","Fermentibacterota",0,2010-12-03,3,12,"2010",337
"2118","03Dec2010","Fibrobacterota",0,2010-12-03,3,12,"2010",337
"2119","03Dec2010","Firestonebacteria",0,2010-12-03,3,12,"2010",337
"2120","03Dec2010","Firmicutes",0.0607242914765686,2010-12-03,3,12,"2010",337
"2121","03Dec2010","Fusobacteriota",0.00432769387948885,2010-12-03,3,12,"2010",337
"2122","03Dec2010","Gemmatimonadota",0.0373421290532233,2010-12-03,3,12,"2010",337
"2123","03Dec2010","Halobacterota",0.0101207152460948,2010-12-03,3,12,"2010",337
"2124","03Dec2010","Hydrogenedentes",0.00216384693974442,2010-12-03,3,12,"2010",337
"2125","03Dec2010","Iainarchaeota",0,2010-12-03,3,12,"2010",337
"2126","03Dec2010","Latescibacterota",0,2010-12-03,3,12,"2010",337
"2127","03Dec2010","LCP-89",0,2010-12-03,3,12,"2010",337
"2128","03Dec2010","Margulisbacteria",0,2010-12-03,3,12,"2010",337
"2129","03Dec2010","Marinimicrobia_",0,2010-12-03,3,12,"2010",337
"2130","03Dec2010","Methylomirabilota",0,2010-12-03,3,12,"2010",337
"2131","03Dec2010","Micrarchaeota",0,2010-12-03,3,12,"2010",337
"2132","03Dec2010","Myxococcota",0.224751293771967,2010-12-03,3,12,"2010",337
"2133","03Dec2010","Nanoarchaeota",0.00216384693974442,2010-12-03,3,12,"2010",337
"2134","03Dec2010","NB1-j",0.00432769387948885,2010-12-03,3,12,"2010",337
"2135","03Dec2010","Nitrospinota",0.00649154081923328,2010-12-03,3,12,"2010",337
"2136","03Dec2010","Nitrospirota",0.00914383025468339,2010-12-03,3,12,"2010",337
"2137","03Dec2010","NKB15",0,2010-12-03,3,12,"2010",337
"2138","03Dec2010","Patescibacteria",0.0421582654284178,2010-12-03,3,12,"2010",337
"2139","03Dec2010","PAUC34f",0,2010-12-03,3,12,"2010",337
"2140","03Dec2010","Planctomycetota",3.72324145982588,2010-12-03,3,12,"2010",337
"2141","03Dec2010","Proteobacteria",26.0748511232647,2010-12-03,3,12,"2010",337
"2142","03Dec2010","Rotifera",0,2010-12-03,3,12,"2010",337
"2143","03Dec2010","SAR324_clade",0.00746842581064466,2010-12-03,3,12,"2010",337
"2144","03Dec2010","Spirochaetota",0.015425294116995,2010-12-03,3,12,"2010",337
"2145","03Dec2010","Sumerlaeota",0,2010-12-03,3,12,"2010",337
"2146","03Dec2010","Sva0485",0.0192645455007781,2010-12-03,3,12,"2010",337
"2147","03Dec2010","Synergistota",0,2010-12-03,3,12,"2010",337
"2148","03Dec2010","TA06",0,2010-12-03,3,12,"2010",337
"2149","03Dec2010","Thermoplasmatota",0.00216384693974442,2010-12-03,3,12,"2010",337
"2150","03Dec2010","Thermotogota",0,2010-12-03,3,12,"2010",337
"2151","03Dec2010","unclassified.",0.347806992587281,2010-12-03,3,12,"2010",337
"2152","03Dec2010","unclassified.Archaea",0.00216384693974442,2010-12-03,3,12,"2010",337
"2153","03Dec2010","unclassified.Bacteria",0.241920280914863,2010-12-03,3,12,"2010",337
"2154","03Dec2010","unclassified.Eukaryota",0.00216384693974442,2010-12-03,3,12,"2010",337
"2155","03Dec2010","Verrucomicrobiota",14.6112444975539,2010-12-03,3,12,"2010",337
"2156","03Dec2010","WOR-1",0,2010-12-03,3,12,"2010",337
"2157","03Dec2010","WPS-2",0.00216384693974442,2010-12-03,3,12,"2010",337
"2158","03Dec2010","WS1",0,2010-12-03,3,12,"2010",337
"2159","03Dec2010","WS4",0,2010-12-03,3,12,"2010",337
"2160","03Dec2010","Zixibacteria",0.00265228943545012,2010-12-03,3,12,"2010",337
"2161","03Jul2013","Abditibacteriota",0,2013-07-03,3,7,"2013",184
"2162","03Jul2013","Acidobacteriota",0.00463108872423796,2013-07-03,3,7,"2013",184
"2163","03Jul2013","Actinobacteriota",24.8140619903855,2013-07-03,3,7,"2013",184
"2164","03Jul2013","Aenigmarchaeota",0,2013-07-03,3,7,"2013",184
"2165","03Jul2013","Armatimonadota",0.229453189854702,2013-07-03,3,7,"2013",184
"2166","03Jul2013","Arthropoda",0,2013-07-03,3,7,"2013",184
"2167","03Jul2013","Bacteroidota",35.3315459603693,2013-07-03,3,7,"2013",184
"2168","03Jul2013","Bdellovibrionota",0.123209718437792,2013-07-03,3,7,"2013",184
"2169","03Jul2013","Caldisericota",0,2013-07-03,3,7,"2013",184
"2170","03Jul2013","Calditrichota",0,2013-07-03,3,7,"2013",184
"2171","03Jul2013","Campilobacterota",0,2013-07-03,3,7,"2013",184
"2172","03Jul2013","Cercozoa",0,2013-07-03,3,7,"2013",184
"2173","03Jul2013","Chloroflexi",1.82724935667814,2013-07-03,3,7,"2013",184
"2174","03Jul2013","Ciliophora",0,2013-07-03,3,7,"2013",184
"2175","03Jul2013","Cloacimonadota",0,2013-07-03,3,7,"2013",184
"2176","03Jul2013","Crenarchaeota",0,2013-07-03,3,7,"2013",184
"2177","03Jul2013","Cyanobacteria",12.538584824915,2013-07-03,3,7,"2013",184
"2178","03Jul2013","Dadabacteria",0,2013-07-03,3,7,"2013",184
"2179","03Jul2013","Deferrisomatota",0,2013-07-03,3,7,"2013",184
"2180","03Jul2013","Deinococcota",0,2013-07-03,3,7,"2013",184
"2181","03Jul2013","Dependentiae",0.00463108872423796,2013-07-03,3,7,"2013",184
"2182","03Jul2013","Desulfobacterota",0.265401211051694,2013-07-03,3,7,"2013",184
"2183","03Jul2013","Dinoflagellata",0,2013-07-03,3,7,"2013",184
"2184","03Jul2013","Edwardsbacteria",0,2013-07-03,3,7,"2013",184
"2185","03Jul2013","Elusimicrobiota",0,2013-07-03,3,7,"2013",184
"2186","03Jul2013","Euglenozoa",0,2013-07-03,3,7,"2013",184
"2187","03Jul2013","Euryarchaeota",0,2013-07-03,3,7,"2013",184
"2188","03Jul2013","FCPU426",0,2013-07-03,3,7,"2013",184
"2189","03Jul2013","Fermentibacterota",0,2013-07-03,3,7,"2013",184
"2190","03Jul2013","Fibrobacterota",0,2013-07-03,3,7,"2013",184
"2191","03Jul2013","Firestonebacteria",0,2013-07-03,3,7,"2013",184
"2192","03Jul2013","Firmicutes",0.293545031839654,2013-07-03,3,7,"2013",184
"2193","03Jul2013","Fusobacteriota",0,2013-07-03,3,7,"2013",184
"2194","03Jul2013","Gemmatimonadota",0.03559073275446,2013-07-03,3,7,"2013",184
"2195","03Jul2013","Halobacterota",0,2013-07-03,3,7,"2013",184
"2196","03Jul2013","Hydrogenedentes",0,2013-07-03,3,7,"2013",184
"2197","03Jul2013","Iainarchaeota",0,2013-07-03,3,7,"2013",184
"2198","03Jul2013","Latescibacterota",0,2013-07-03,3,7,"2013",184
"2199","03Jul2013","LCP-89",0,2013-07-03,3,7,"2013",184
"2200","03Jul2013","Margulisbacteria",0,2013-07-03,3,7,"2013",184
"2201","03Jul2013","Marinimicrobia_",0,2013-07-03,3,7,"2013",184
"2202","03Jul2013","Methylomirabilota",0,2013-07-03,3,7,"2013",184
"2203","03Jul2013","Micrarchaeota",0,2013-07-03,3,7,"2013",184
"2204","03Jul2013","Myxococcota",0.00771848120706327,2013-07-03,3,7,"2013",184
"2205","03Jul2013","Nanoarchaeota",0.00308739248282531,2013-07-03,3,7,"2013",184
"2206","03Jul2013","NB1-j",0,2013-07-03,3,7,"2013",184
"2207","03Jul2013","Nitrospinota",0,2013-07-03,3,7,"2013",184
"2208","03Jul2013","Nitrospirota",0,2013-07-03,3,7,"2013",184
"2209","03Jul2013","NKB15",0,2013-07-03,3,7,"2013",184
"2210","03Jul2013","Patescibacteria",0.00799005044762688,2013-07-03,3,7,"2013",184
"2211","03Jul2013","PAUC34f",0,2013-07-03,3,7,"2013",184
"2212","03Jul2013","Planctomycetota",4.19990102209415,2013-07-03,3,7,"2013",184
"2213","03Jul2013","Proteobacteria",14.8675202978116,2013-07-03,3,7,"2013",184
"2214","03Jul2013","Rotifera",0,2013-07-03,3,7,"2013",184
"2215","03Jul2013","SAR324_clade",0.0403147464979953,2013-07-03,3,7,"2013",184
"2216","03Jul2013","Spirochaetota",0.0202466953596308,2013-07-03,3,7,"2013",184
"2217","03Jul2013","Sumerlaeota",0,2013-07-03,3,7,"2013",184
"2218","03Jul2013","Sva0485",0,2013-07-03,3,7,"2013",184
"2219","03Jul2013","Synergistota",0,2013-07-03,3,7,"2013",184
"2220","03Jul2013","TA06",0,2013-07-03,3,7,"2013",184
"2221","03Jul2013","Thermoplasmatota",0,2013-07-03,3,7,"2013",184
"2222","03Jul2013","Thermotogota",0,2013-07-03,3,7,"2013",184
"2223","03Jul2013","unclassified.",0.295174447283036,2013-07-03,3,7,"2013",184
"2224","03Jul2013","unclassified.Archaea",0,2013-07-03,3,7,"2013",184
"2225","03Jul2013","unclassified.Bacteria",0.270396794035793,2013-07-03,3,7,"2013",184
"2226","03Jul2013","unclassified.Eukaryota",0.0307809998089558,2013-07-03,3,7,"2013",184
"2227","03Jul2013","Verrucomicrobiota",4.78896487923665,2013-07-03,3,7,"2013",184
"2228","03Jul2013","WOR-1",0,2013-07-03,3,7,"2013",184
"2229","03Jul2013","WPS-2",0,2013-07-03,3,7,"2013",184
"2230","03Jul2013","WS1",0,2013-07-03,3,7,"2013",184
"2231","03Jul2013","WS4",0,2013-07-03,3,7,"2013",184
"2232","03Jul2013","Zixibacteria",0,2013-07-03,3,7,"2013",184
"2233","03Jul2015","Abditibacteriota",0,2015-07-03,3,7,"2015",184
"2234","03Jul2015","Acidobacteriota",0.253391755528383,2015-07-03,3,7,"2015",184
"2235","03Jul2015","Actinobacteriota",25.8984104400737,2015-07-03,3,7,"2015",184
"2236","03Jul2015","Aenigmarchaeota",0,2015-07-03,3,7,"2015",184
"2237","03Jul2015","Armatimonadota",0.0861179586834436,2015-07-03,3,7,"2015",184
"2238","03Jul2015","Arthropoda",0,2015-07-03,3,7,"2015",184
"2239","03Jul2015","Bacteroidota",26.2991582158428,2015-07-03,3,7,"2015",184
"2240","03Jul2015","Bdellovibrionota",0.376115158059385,2015-07-03,3,7,"2015",184
"2241","03Jul2015","Caldisericota",0,2015-07-03,3,7,"2015",184
"2242","03Jul2015","Calditrichota",0,2015-07-03,3,7,"2015",184
"2243","03Jul2015","Campilobacterota",0,2015-07-03,3,7,"2015",184
"2244","03Jul2015","Cercozoa",0,2015-07-03,3,7,"2015",184
"2245","03Jul2015","Chloroflexi",0.585379673097315,2015-07-03,3,7,"2015",184
"2246","03Jul2015","Ciliophora",0,2015-07-03,3,7,"2015",184
"2247","03Jul2015","Cloacimonadota",0,2015-07-03,3,7,"2015",184
"2248","03Jul2015","Crenarchaeota",0,2015-07-03,3,7,"2015",184
"2249","03Jul2015","Cyanobacteria",19.820751970022,2015-07-03,3,7,"2015",184
"2250","03Jul2015","Dadabacteria",0,2015-07-03,3,7,"2015",184
"2251","03Jul2015","Deferrisomatota",0,2015-07-03,3,7,"2015",184
"2252","03Jul2015","Deinococcota",0,2015-07-03,3,7,"2015",184
"2253","03Jul2015","Dependentiae",0.00255967612094784,2015-07-03,3,7,"2015",184
"2254","03Jul2015","Desulfobacterota",0.00511935224189569,2015-07-03,3,7,"2015",184
"2255","03Jul2015","Dinoflagellata",0,2015-07-03,3,7,"2015",184
"2256","03Jul2015","Edwardsbacteria",0,2015-07-03,3,7,"2015",184
"2257","03Jul2015","Elusimicrobiota",0,2015-07-03,3,7,"2015",184
"2258","03Jul2015","Euglenozoa",0,2015-07-03,3,7,"2015",184
"2259","03Jul2015","Euryarchaeota",0,2015-07-03,3,7,"2015",184
"2260","03Jul2015","FCPU426",0,2015-07-03,3,7,"2015",184
"2261","03Jul2015","Fermentibacterota",0,2015-07-03,3,7,"2015",184
"2262","03Jul2015","Fibrobacterota",0,2015-07-03,3,7,"2015",184
"2263","03Jul2015","Firestonebacteria",0,2015-07-03,3,7,"2015",184
"2264","03Jul2015","Firmicutes",0.0748271734963742,2015-07-03,3,7,"2015",184
"2265","03Jul2015","Fusobacteriota",0,2015-07-03,3,7,"2015",184
"2266","03Jul2015","Gemmatimonadota",0.0240891657918088,2015-07-03,3,7,"2015",184
"2267","03Jul2015","Halobacterota",0,2015-07-03,3,7,"2015",184
"2268","03Jul2015","Hydrogenedentes",0,2015-07-03,3,7,"2015",184
"2269","03Jul2015","Iainarchaeota",0,2015-07-03,3,7,"2015",184
"2270","03Jul2015","Latescibacterota",0,2015-07-03,3,7,"2015",184
"2271","03Jul2015","LCP-89",0,2015-07-03,3,7,"2015",184
"2272","03Jul2015","Margulisbacteria",0,2015-07-03,3,7,"2015",184
"2273","03Jul2015","Marinimicrobia_",0,2015-07-03,3,7,"2015",184
"2274","03Jul2015","Methylomirabilota",0,2015-07-03,3,7,"2015",184
"2275","03Jul2015","Micrarchaeota",0,2015-07-03,3,7,"2015",184
"2276","03Jul2015","Myxococcota",0.0620287928916349,2015-07-03,3,7,"2015",184
"2277","03Jul2015","Nanoarchaeota",0.00255967612094784,2015-07-03,3,7,"2015",184
"2278","03Jul2015","NB1-j",0,2015-07-03,3,7,"2015",184
"2279","03Jul2015","Nitrospinota",0,2015-07-03,3,7,"2015",184
"2280","03Jul2015","Nitrospirota",0.0069252306540087,2015-07-03,3,7,"2015",184
"2281","03Jul2015","NKB15",0,2015-07-03,3,7,"2015",184
"2282","03Jul2015","Patescibacteria",0.0727230120898178,2015-07-03,3,7,"2015",184
"2283","03Jul2015","PAUC34f",0,2015-07-03,3,7,"2015",184
"2284","03Jul2015","Planctomycetota",4.40530214906566,2015-07-03,3,7,"2015",184
"2285","03Jul2015","Proteobacteria",18.3459321551108,2015-07-03,3,7,"2015",184
"2286","03Jul2015","Rotifera",0,2015-07-03,3,7,"2015",184
"2287","03Jul2015","SAR324_clade",0.431956337560393,2015-07-03,3,7,"2015",184
"2288","03Jul2015","Spirochaetota",0.035081667984435,2015-07-03,3,7,"2015",184
"2289","03Jul2015","Sumerlaeota",0,2015-07-03,3,7,"2015",184
"2290","03Jul2015","Sva0485",0,2015-07-03,3,7,"2015",184
"2291","03Jul2015","Synergistota",0,2015-07-03,3,7,"2015",184
"2292","03Jul2015","TA06",0,2015-07-03,3,7,"2015",184
"2293","03Jul2015","Thermoplasmatota",0,2015-07-03,3,7,"2015",184
"2294","03Jul2015","Thermotogota",0,2015-07-03,3,7,"2015",184
"2295","03Jul2015","unclassified.",0.370979625372036,2015-07-03,3,7,"2015",184
"2296","03Jul2015","unclassified.Archaea",0,2015-07-03,3,7,"2015",184
"2297","03Jul2015","unclassified.Bacteria",0.525894375881175,2015-07-03,3,7,"2015",184
"2298","03Jul2015","unclassified.Eukaryota",0.00255967612094784,2015-07-03,3,7,"2015",184
"2299","03Jul2015","Verrucomicrobiota",2.31213676219015,2015-07-03,3,7,"2015",184
"2300","03Jul2015","WOR-1",0,2015-07-03,3,7,"2015",184
"2301","03Jul2015","WPS-2",0,2015-07-03,3,7,"2015",184
"2302","03Jul2015","WS1",0,2015-07-03,3,7,"2015",184
"2303","03Jul2015","WS4",0,2015-07-03,3,7,"2015",184
"2304","03Jul2015","Zixibacteria",0,2015-07-03,3,7,"2015",184
"2305","03Jul2018","Abditibacteriota",0,2018-07-03,3,7,"2018",184
"2306","03Jul2018","Acidobacteriota",0.382549384452647,2018-07-03,3,7,"2018",184
"2307","03Jul2018","Actinobacteriota",21.9604653744993,2018-07-03,3,7,"2018",184
"2308","03Jul2018","Aenigmarchaeota",0,2018-07-03,3,7,"2018",184
"2309","03Jul2018","Armatimonadota",0.332018434716307,2018-07-03,3,7,"2018",184
"2310","03Jul2018","Arthropoda",0,2018-07-03,3,7,"2018",184
"2311","03Jul2018","Bacteroidota",39.1682511984845,2018-07-03,3,7,"2018",184
"2312","03Jul2018","Bdellovibrionota",0.466891945044809,2018-07-03,3,7,"2018",184
"2313","03Jul2018","Caldisericota",0,2018-07-03,3,7,"2018",184
"2314","03Jul2018","Calditrichota",0,2018-07-03,3,7,"2018",184
"2315","03Jul2018","Campilobacterota",0,2018-07-03,3,7,"2018",184
"2316","03Jul2018","Cercozoa",0,2018-07-03,3,7,"2018",184
"2317","03Jul2018","Chloroflexi",0.807280292984632,2018-07-03,3,7,"2018",184
"2318","03Jul2018","Ciliophora",0,2018-07-03,3,7,"2018",184
"2319","03Jul2018","Cloacimonadota",0,2018-07-03,3,7,"2018",184
"2320","03Jul2018","Crenarchaeota",0,2018-07-03,3,7,"2018",184
"2321","03Jul2018","Cyanobacteria",13.4706653450451,2018-07-03,3,7,"2018",184
"2322","03Jul2018","Dadabacteria",0,2018-07-03,3,7,"2018",184
"2323","03Jul2018","Deferrisomatota",0,2018-07-03,3,7,"2018",184
"2324","03Jul2018","Deinococcota",0,2018-07-03,3,7,"2018",184
"2325","03Jul2018","Dependentiae",0.00487960388503566,2018-07-03,3,7,"2018",184
"2326","03Jul2018","Desulfobacterota",0.143821727180679,2018-07-03,3,7,"2018",184
"2327","03Jul2018","Dinoflagellata",0,2018-07-03,3,7,"2018",184
"2328","03Jul2018","Edwardsbacteria",0,2018-07-03,3,7,"2018",184
"2329","03Jul2018","Elusimicrobiota",0,2018-07-03,3,7,"2018",184
"2330","03Jul2018","Euglenozoa",0,2018-07-03,3,7,"2018",184
"2331","03Jul2018","Euryarchaeota",0,2018-07-03,3,7,"2018",184
"2332","03Jul2018","FCPU426",0,2018-07-03,3,7,"2018",184
"2333","03Jul2018","Fermentibacterota",0,2018-07-03,3,7,"2018",184
"2334","03Jul2018","Fibrobacterota",0,2018-07-03,3,7,"2018",184
"2335","03Jul2018","Firestonebacteria",0,2018-07-03,3,7,"2018",184
"2336","03Jul2018","Firmicutes",0.0420549366514645,2018-07-03,3,7,"2018",184
"2337","03Jul2018","Fusobacteriota",0,2018-07-03,3,7,"2018",184
"2338","03Jul2018","Gemmatimonadota",0.225026423962627,2018-07-03,3,7,"2018",184
"2339","03Jul2018","Halobacterota",0,2018-07-03,3,7,"2018",184
"2340","03Jul2018","Hydrogenedentes",0,2018-07-03,3,7,"2018",184
"2341","03Jul2018","Iainarchaeota",0,2018-07-03,3,7,"2018",184
"2342","03Jul2018","Latescibacterota",0,2018-07-03,3,7,"2018",184
"2343","03Jul2018","LCP-89",0,2018-07-03,3,7,"2018",184
"2344","03Jul2018","Margulisbacteria",0.00487960388503566,2018-07-03,3,7,"2018",184
"2345","03Jul2018","Marinimicrobia_",0,2018-07-03,3,7,"2018",184
"2346","03Jul2018","Methylomirabilota",0,2018-07-03,3,7,"2018",184
"2347","03Jul2018","Micrarchaeota",0,2018-07-03,3,7,"2018",184
"2348","03Jul2018","Myxococcota",0.058202801092161,2018-07-03,3,7,"2018",184
"2349","03Jul2018","Nanoarchaeota",0,2018-07-03,3,7,"2018",184
"2350","03Jul2018","NB1-j",0,2018-07-03,3,7,"2018",184
"2351","03Jul2018","Nitrospinota",0,2018-07-03,3,7,"2018",184
"2352","03Jul2018","Nitrospirota",0,2018-07-03,3,7,"2018",184
"2353","03Jul2018","NKB15",0,2018-07-03,3,7,"2018",184
"2354","03Jul2018","Patescibacteria",0.0469345405365002,2018-07-03,3,7,"2018",184
"2355","03Jul2018","PAUC34f",0,2018-07-03,3,7,"2018",184
"2356","03Jul2018","Planctomycetota",1.81806685027234,2018-07-03,3,7,"2018",184
"2357","03Jul2018","Proteobacteria",16.5030250169082,2018-07-03,3,7,"2018",184
"2358","03Jul2018","Rotifera",0,2018-07-03,3,7,"2018",184
"2359","03Jul2018","SAR324_clade",0.346657246371414,2018-07-03,3,7,"2018",184
"2360","03Jul2018","Spirochaetota",0.0477455314543936,2018-07-03,3,7,"2018",184
"2361","03Jul2018","Sumerlaeota",0,2018-07-03,3,7,"2018",184
"2362","03Jul2018","Sva0485",0,2018-07-03,3,7,"2018",184
"2363","03Jul2018","Synergistota",0,2018-07-03,3,7,"2018",184
"2364","03Jul2018","TA06",0,2018-07-03,3,7,"2018",184
"2365","03Jul2018","Thermoplasmatota",0,2018-07-03,3,7,"2018",184
