SimDate,EpiPOC_mgC_L,EpiDOC_mgC_L,EpiDO_mgO2_L,EpiDO_sat,EpiNPP_mgC_L,EpiR_mgC_L,EpiT_C,EpiI_w_m2,Secchi_m
2018-02-26,0.09262226311566704,4.86603866687256,13.349082676360108,13.640695604386305,0.010220360577383566,0.0042595289899256825,1.36646791342147,2.2230350956926137,5.804353097279403
2018-02-27,0.09545133721153282,4.8685587244576505,13.36222040706467,13.639760321338176,0.010377234662187701,0.004269581232208604,1.3689469383751647,2.255990395504158,5.752023276966335
2018-02-28,0.09819076704206618,4.871403542616914,13.37374126774538,13.638853755838145,0.010129437549661958,0.00428048054956127,1.3713501181388208,2.200829998712194,5.7061508837965675
2018-03-01,0.1000240652036104,4.873811397710275,13.38229560971622,13.638015154691823,0.009333580953233911,0.004290537394436524,1.373573372622126,2.0265729843372187,5.675757287889277
2018-03-02,0.09990805555981973,4.875121001840891,13.3846565859372,13.637340318676573,0.0072389782092193555,0.004293972190502059,1.3753626284470035,1.5708340772963347,5.6776830835283585
2018-03-03,0.10286515128071451,4.8781415709475215,13.397017634450377,13.63657733706503,0.011027063315633077,0.004281033323058025,1.3773857720118847,2.3917407256655694,5.626903324131747
2018-03-04,0.10594931284534015,4.881222694240883,13.410106788742855,13.63564796201677,0.01164769578273248,0.004297378814854706,1.3798503858999442,2.5248519265293687,5.573158593777729
2018-03-05,0.10881152650422388,4.884245022955477,13.42243369458404,13.634715164946607,0.011737222018708209,0.004317469399877712,1.382324358316051,2.542706363750079,5.523487343175864
2018-03-06,0.1081848416713118,4.885793683687851,13.421570401225358,13.633975949302425,0.007146291785670403,0.004337368349712596,1.3842851142779626,1.547226124739972,5.536454391034968
2018-03-07,0.10639254366234598,4.886980610374699,13.415607493721321,13.63352620646423,0.005190808448447179,0.004323443258156515,1.385478136270669,1.1232588750697203,5.572730896524817
2018-03-08,0.1082793733342457,4.8905452651116805,13.42026674664249,13.632977575402442,0.008975035164494797,0.004296599334560987,1.3869335661573239,1.9411841120027105,5.552957724836337
2018-03-09,0.11035774227633709,4.894252162495095,13.425853750128816,13.632264666003763,0.009455481279145781,0.0043013559657419575,1.3888249469748397,2.043524181091292,5.528620792566554
2018-03-10,0.11432743471178557,4.898842591280791,13.438769824604769,13.63144153525339,0.012369283623929006,0.00430958000424974,1.3910089566317219,2.6710991641190973,5.469740827079823
2018-03-11,0.11791818195012141,4.903357492062892,13.450430640377327,13.630525355855783,0.012289104837683883,0.004338652128378955,1.3934401123593139,2.6515718323743047,5.4174540408491865
2018-03-12,0.12018152603695734,4.907292713020607,13.457551886377352,13.629689942861846,0.010944072917014118,0.004366331066605097,1.3956571871510886,2.3593568451802067,5.386661946523614
2018-03-13,0.12265205029659143,4.911087792946739,13.466708221517042,13.628889490637873,0.011928081126149539,0.0043832441429161135,1.3977816948144937,2.569455377140692,5.348228003655502
2018-03-14,0.12198350072100526,4.913631177217787,13.463736543705,13.628221480771606,0.007660277520398399,0.004405448875608266,1.3995548430954114,1.6489772928772044,5.363476554386812
2018-03-15,0.124762024502066,4.9175681790676355,13.474211436529234,13.627541782240478,0.012617924240956336,0.004396702829899991,1.4013591672919645,2.7143715873592864,5.319027230270121
2018-03-16,0.12740724889242863,4.9214374944555646,13.48443840316153,13.62668709648357,0.012845596737250794,0.004423602394209107,1.4036282261941044,2.7615740720567774,5.2763024404139145
2018-03-17,0.12970338505486645,4.925134187410131,13.49359162851505,13.62585063505138,0.012761093386645748,0.0044511593774385644,1.4058491337619337,2.741597319971847,5.238753245243958
2018-03-18,0.186226158798454,4.952070134573398,13.708624858623791,13.614234444048105,0.09055470362787502,0.004486983517145166,1.4367152326202037,19.442612930562916,4.455597251718484
2018-03-19,0.2292115578335348,4.974466545445932,13.872835903569905,13.589270493266984,0.07745573480952521,0.005096502597439957,1.5031984329794637,16.574942039033157,4.00058752572121
2018-03-20,0.22141272172237236,4.975733067117244,13.841338812111806,13.574359588841311,0.010104401111738113,0.005590351703363385,1.5430066656828914,2.1478352390420428,4.073286585441951
2018-03-21,0.21383709671776666,4.976860422032304,13.810001070264452,13.578408824016114,0.009552440972886335,0.005562258372686563,1.532188995314759,2.0223077339192006,4.146599923860517
2018-03-22,0.20713795989415257,4.97835893595702,13.78135757148114,13.576102303881331,0.009637751260496173,0.005538136799149656,1.5383502780544682,2.041952499613585,4.21536748895102
2018-03-23,0.20064248475633287,4.979697134833922,13.753611377652534,13.563107291467036,0.00927347604943352,0.005528300130989261,1.5730960637435456,1.9629955764012088,4.28391761224477
2018-03-24,0.24209595806308248,5.001308837838868,13.907534343451049,13.553147022976583,0.07719145634382668,0.005512478583432295,1.5997655265137787,16.281078927995615,3.8742250080661966
2018-03-25,0.2703464491998549,5.018113456031625,13.997369948562723,13.601848106772966,0.06290635869853077,0.005920309780061336,1.4696765080875718,13.23113572012219,3.6363103240461436
2018-03-26,0.2972366121795499,5.034837580457983,14.095812543910116,13.600791757557177,0.06417424365513777,0.00627065672290902,1.4724898921399,13.662325584989178,3.4350618863881874
2018-03-27,0.3175339229825748,5.0491864431614175,14.164779772087867,13.579461594850947,0.057868247808606305,0.006648899717962679,1.5293773700599704,12.313304827909946,3.296605265634877
2018-03-28,0.3345477375973068,5.062441470613371,14.225472221261372,13.51696705526909,0.05563338243215004,0.0070345151876700495,1.6969184174342604,11.771241296356713,3.1885415636148573
2018-03-29,0.3516687371675775,5.075922889730308,14.288123408354162,13.424370931524255,0.058057896897190056,0.007450387897704422,1.9475691044509242,12.088070755484,3.0865723492152077
2018-03-30,0.3674996028737775,5.089016844807109,14.326131258717822,13.357916944373097,0.0584801729651851,0.007846079214103347,2.1292576585688052,11.888675570484853,2.9975462096953596
2018-03-31,0.36215685206123494,5.093201856934218,14.295688881440265,13.32815817876364,0.03021369850775463,0.008181334843176565,2.211114642406491,6.037584268040925,3.024041475616362
2018-04-01,0.3635029620234955,5.0999859674709835,14.248316602216322,13.325975777002183,0.03920092350690435,0.0082463512295568,2.2171298799128585,7.7740817894230165,3.0145793347025314
2018-04-02,0.3796782129267484,5.113190707598165,14.29322159267513,13.334202421384036,0.06028923000974175,0.00835983989807488,2.1944638922615805,11.951693109855519,2.9284976102301563
2018-04-03,0.3869962968260052,5.122781109628856,14.311974304494909,13.32281234289348,0.04959905018603737,0.008666778476604763,2.2258520367525625,9.855112417835233,2.8902292542970853
2018-04-04,0.3694349550701584,5.12171361469718,14.204637093688705,13.336731904651673,0.014894206060460385,0.008837504482166905,2.187499422099429,2.9510899201334926,2.978242530453407
2018-04-05,0.38235338782406364,5.133159194122784,14.223878458118314,13.355114377176362,0.05643865719264582,0.00873066519134808,2.1369535105767397,11.225427763076913,2.910104106137913
2018-04-06,0.38354947524627647,5.139713408478265,14.227138248790386,13.333144254524376,0.04128643456899101,0.009017706018140809,2.1973780228623503,8.252651063514874,2.902377167576197
2018-04-07,0.3898683784747847,5.148794614461281,14.20618774532744,13.357370753391868,0.04805379233539975,0.009094338998400174,2.130757285797954,9.552101333650278,2.8711352360268734
2018-04-08,0.4018744627149199,5.161070332910322,14.226764940711096,13.394330862856613,0.05572381755324228,0.009195524919611911,2.0295119516158158,11.147692488278313,2.8162001209679546
2018-04-09,0.4116991454911084,5.172826619551267,14.265597727444367,13.375843430787238,0.05365793676433308,0.009460920243540682,2.0800958568646375,10.835897950027201,2.7739591934827
2018-04-10,0.41362581636356416,5.181231651239123,14.274308220448113,13.340451199091126,0.04371876205555008,0.009741340280929402,2.177263071298349,8.783678844947627,2.7679057990424414
2018-04-11,0.413547826403948,5.188633140368199,14.26295176336366,13.327129983948518,0.04122563265879238,0.009895692121187578,2.213948393794816,8.204569073803103,2.7704787859452193
2018-04-12,0.4192451429829733,5.198357789573502,14.27949110242652,13.315939760146852,0.04955809941711647,0.010023079871280711,2.2448130351011155,9.826632293560788,2.746636398561163
2018-04-13,0.42764291020445033,5.209056711664583,14.29835580389822,13.264935238358461,0.054528739340537244,0.01029864139210759,2.386049211393753,10.778790350496111,2.7106068354916233
2018-04-14,0.41566534039549374,5.210975142908713,14.182209219350758,13.20734304223162,0.026765241506596243,0.010626214006944735,2.5466342403852695,5.219856076018385,2.7645056751389365
2018-04-15,0.40534658903111115,5.2131652061057725,14.03519495339962,13.194738337468198,0.02787245432803428,0.010628566384150674,2.5819380955684457,5.353718924393399,2.8125615965205055
2018-04-16,0.39334236004777745,5.214217219726817,13.960096971325559,13.228162434605753,0.02428311881849263,0.010534604998779548,2.48844689572012,4.649199302284617,2.870045366467161
2018-04-17,0.38613366868347454,5.216886910167647,13.909483587699386,13.263036879279033,0.029757497792433193,0.010412700016486838,2.3913236439009653,5.7489175536649615,2.905273089781499
2018-04-18,0.4036051223496447,5.2300405244276735,13.969665100592438,13.27587163078874,0.06391918731602832,0.010385776838570096,2.355688171615204,12.464581306227537,2.820512692171539
2018-04-19,0.39541121304714255,5.232620671912455,13.92960813135115,13.27342745668732,0.02909234042788155,0.010657540960185067,2.362469892979648,5.692559181066299,2.860266545490712
2018-04-20,0.41552662401716056,5.247007538397361,14.004529710891829,13.273071774364842,0.06867640322466582,0.010648838938252629,2.363456961837447,13.429168171783129,2.7661092439178976
2018-04-21,0.431456378260583,5.2600984612963595,14.07327637719282,13.21193588614622,0.06499802659872007,0.011089474974009026,2.5337845446776117,12.708734052995073,2.696459958745443
2018-04-22,0.4224032111484959,5.262718466322786,14.045769367656035,13.152472198929347,0.03139175047573784,0.011496646830717022,2.700736675926774,6.039276269838458,2.736890581361279
2018-04-23,0.4389686245155303,5.275881234336052,14.107497829681819,13.101689334722273,0.0673006162481159,0.011611145022911237,2.8443309077432453,12.744862560732017,2.6656148128475112
2018-04-24,0.4522438134586137,5.287556987015737,14.153052129240113,13.04533464869141,0.06526962842058129,0.012030384839980776,3.0047878825653624,12.195244063927376,2.6100686846415457
2018-04-25,0.46482341391084153,5.299083408642316,14.190423611208097,12.968291245800968,0.06619871826541686,0.012487736677168043,3.2260629180895926,12.186600885642063,2.5596002285986104
2018-04-26,0.43002807560310885,5.290649751931252,14.039615887219705,12.893764352700218,6.614325418092442e-5,0.012947588824666716,3.4422444412269106,11.92927335630112,2.702627982743105
2018-04-27,0.3981512965055628,5.282737197550001,13.899192040489257,12.819091328535585,7.139077263932198e-5,0.012845665877649034,3.660990829396266,12.62135831454382,2.8496387013141438
2018-04-28,0.36918660390369584,5.275609555490942,13.75285676127113,12.749133588731398,5.620550542630174e-5,0.012729785874619353,3.867901194961702,9.738685785159955,2.999936767047446
2018-04-29,0.34241873246475585,5.268527240167767,13.612210183070019,12.687482631344666,8.58586156512804e-5,0.012590282677574019,4.051853408523843,14.596690160112116,3.1532794720966932
2018-04-30,0.3176469586309403,5.261455653726189,13.488801396465492,12.62056395477974,9.297914011115665e-5,0.01246628712938133,4.253257067878414,15.546413000016393,3.3093920789312
2018-05-01,0.29439026690532655,5.253966529108649,13.345981242505182,12.537485910425081,9.519851663937248e-5,0.012388824079084777,4.505847722535164,15.631894008563664,3.4686043583188764
2018-05-02,0.2733969387521319,5.247229695020132,13.20626545901715,12.410052749529997,8.586838827577274e-5,0.012439969327215252,4.898910419515038,13.784128975293585,3.629772248670471
2018-05-03,0.2537976033542607,5.240283297292237,13.08467794636323,12.272272014366614,9.849089942277709e-5,0.012523042242575224,5.331749697143348,15.25362399618123,3.7936817158141682
